Id,SalePrice
1720,250997.45277282337
1721,176326.34753514704
1722,152165.036950114
1723,151841.21552677714
1724,207506.48820455195
1725,234002.78562937013
1726,183019.7311098772
1727,167854.80017958465
1728,186708.27513361166
1729,163546.19222030637
1730,161725.59845912122
1731,129570.16346867292
1732,125698.75101734826
1733,125198.96459274524
1734,137081.1558155412
1735,127868.45815946037
1736,125899.98041256813
1737,320232.0057053243
1738,206580.9131674728
1739,245945.61125863995
1740,193583.2998644138
1741,165612.58877981268
1742,168349.82462664024
1743,166374.47235047215
1744,274291.04969652765
1745,249176.2043542829
1746,278972.60340115556
1747,214053.418536335
1748,194527.73518996438
1749,147630.2274350317
1750,154772.78936723404
1751,233486.31235988202
1752,124638.49339215996
1753,148203.65908806393
1754,218871.53052023632
1755,165284.44358357578
1756,111298.79320128588
1757,125155.57820257878
1758,126236.97083610317
1759,153692.5308391525
1760,146829.46000875087
1761,145088.243073216
1762,147275.98966388646
1763,172858.23574062958
1764,126063.83163775034
1765,174207.85927503428
1766,167291.71303591135
1767,189681.77731800624
1768,138639.9902546129
1769,189829.43326606945
1770,137328.89611517917
1771,138161.01667370542
1772,142901.85615587057
1773,128199.43603198744
1774,152558.50416358476
1775,137538.52227051352
1776,124619.05794345091
1777,117188.79513547744
1778,129442.71061178514
1779,121238.74759235606
1780,175517.29864480262
1781,138182.8094263809
1782,86591.38387878593
1783,130101.34961348781
1784,94375.63468230075
1785,124296.95915634102
1786,128258.43904584665
1787,161097.0592469254
1788,55602.134485518975
1789,111072.106871029
1790,74419.71430193436
1791,183014.15784248803
1792,160277.6034594197
1793,145727.74059122644
1794,133831.02066445033
1795,143420.1713681768
1796,132129.5980624639
1797,128838.92951651025
1798,135098.59864571443
1799,117103.01036986698
1800,127925.36022584865
1801,115551.0179007564
1802,148832.97147860704
1803,166680.49593118334
1804,129654.61159492974
1805,141138.17512551098
1806,124862.35498991975
1807,144651.70458210225
1808,126404.25485535746
1809,135638.76962239845
1810,130613.64972034596
1811,104290.56437941536
1812,126755.29870249805
1813,119772.38366272811
1814,96344.36897377166
1815,52425.01310680258
1816,112290.46680899069
1817,108873.73300663757
1818,141663.0798849203
1819,121236.49457302246
1820,79525.21088157088
1821,136869.22124025688
1822,140586.31626920294
1823,63133.68409127432
1824,145810.49590117973
1825,134071.24152106475
1826,112809.1251501498
1827,113331.85177900337
1828,131858.2209682502
1829,118654.64639003672
1830,142713.8276427209
1831,181753.92373982127
1832,121151.42033387524
1833,143941.3377826181
1834,137140.76093529668
1835,182929.3519810944
1836,146016.88751967388
1837,94612.40068749133
1838,141078.8932793649
1839,79952.01971439629
1840,150551.97636039063
1841,145662.4114289165
1842,116867.74641917892
1843,140925.29204753705
1844,133706.47366101778
1845,148685.62059913535
1846,157779.37260257406
1847,162631.0022232454
1848,54982.54253035497
1849,112564.01398797182
1850,136079.27747091796
1851,160094.66710371178
1852,133125.39834303205
1853,133756.2655590484
1854,180402.09431184252
1855,155813.92502215816
1856,224848.51672479586
1857,155291.82752884002
1858,139074.97578452175
1859,130049.98745658946
1860,143183.22230837005
1861,129222.41318055317
1862,265093.29212808056
1863,260669.60732145314
1864,260669.60732145314
1865,296995.75322030537
1866,317737.69444398023
1867,243640.9096363331
1868,283216.4687149739
1869,189404.1705271002
1870,213166.37333902615
1871,249896.2305114929
1872,172131.47051723153
1873,234661.28523087542
1874,137765.28975157384
1875,214875.48083978784
1876,185067.68327202232
1877,199295.08882710227
1878,216719.80235157104
1879,133442.81959011432
1880,127386.37350561684
1881,222055.38041677867
1882,278365.7180995454
1883,194973.44101008732
1884,217608.51029997045
1885,257064.69376393492
1886,287442.18480865617
1887,196863.7554392247
1888,256650.31619449417
1889,167180.6547361075
1890,119495.53450593873
1891,137136.59098944563
1892,109508.32800090441
1893,139619.949278833
1894,142002.95197404438
1895,151380.88293152704
1896,125589.39290859812
1897,120894.17856324185
1898,128082.74460363982
1899,127513.21783691419
1900,154621.13069920026
1901,147705.05510234187
1902,154173.5453027381
1903,220834.87238598743
1904,137167.9115731599
1905,180734.67142469063
1906,148960.11702046695
1907,192189.80576896272
1908,128621.1272021001
1909,133249.67950098607
1910,132405.44008319027
1911,191650.10535502373
1912,278439.16637924284
1913,125338.8859782292
1914,70693.07006157622
1915,273046.948456185
1916,65008.61306151338
1917,268323.9684087337
1918,138080.37423510948
1919,147937.7981498282
1920,157545.86290082848
1921,377332.41979398596
1922,297319.3079968729
1923,183602.19498291807
1924,229771.6367382881
1925,224381.1206180125
1926,357804.00270003884
1927,137075.61159247064
1928,156404.2702061129
1929,123594.71599942782
1930,143116.03197311168
1931,129503.3817944343
1932,135627.3504872094
1933,148944.3805429848
1934,178452.0532776056
1935,170154.84100030793
1936,179129.02744988806
1937,186610.30192684263
1938,162907.7220566366
1939,264028.1840387884
1940,208450.6214822145
1941,179518.10240466162
1942,184839.99853637742
1943,208968.3021794511
1944,308929.7167507845
1945,354204.83279712114
1946,176698.91508846497
1947,314503.4543633116
1948,173867.07410209443
1949,238409.51218824415
1950,182593.81315591032
1951,252887.49885110866
1952,247908.12418452528
1953,162847.23514978713
1954,207383.8371757594
1955,134540.83045775225
1956,274284.14351018285
1957,169373.24694975937
1958,307529.36937424913
1959,140813.01193384634
1960,114246.03341249321
1961,125335.4643102479
1962,124005.7357712004
1963,124021.07613716499
1964,118624.36616291227
1965,155327.82927163434
1966,161389.77413455248
1967,267964.68824967224
1968,363151.0253350226
1969,363603.89346950385
1970,396579.8801646977
1971,407107.1823537024
1972,345701.02893412515
1973,267836.82637615455
1974,293870.81139701145
1975,429020.71871945343
1976,256292.53023256993
1977,332666.367856057
1978,344710.0617029051
1979,349750.2928909906
1980,198726.25863755756
1981,328589.243793813
1982,218124.93018760753
1983,218124.93018760753
1984,170783.91823164746
1985,194957.2642100185
1986,196317.54330117998
1987,184302.22350956962
1988,176873.62917053874
1989,188519.03572054498
1990,221617.98288845347
1991,200039.10665132222
1992,218689.81596590427
1993,179319.0459636004
1994,255382.13799521298
1995,184910.04867553012
1996,278187.2479028648
1997,334366.9689552956
1998,317226.2179838897
1999,242400.58135945981
2000,303682.0990839786
2001,241308.41901351223
2002,231268.13910892868
2003,248994.93918583432
2004,238867.18192409936
2005,239080.11549986489
2006,225516.29275560705
2007,269296.736277413
2008,190551.25808169198
2009,182035.3672236151
2010,194294.1717214241
2011,166825.5837568628
2012,184317.96754600236
2013,177948.26903076883
2014,180146.03759040893
2015,196890.9885410562
2016,180478.78480464735
2017,197746.47064145276
2018,128464.2953584238
2019,126569.37787297762
2020,120306.05045418727
2021,123532.81899586608
2022,172891.63264109698
2023,147279.09080226364
2024,201680.96096158706
2025,381269.08024444827
2026,180470.21365676727
2027,144160.34703155156
2028,158652.42472980748
2029,168389.89499921643
2030,287187.6872341627
2031,245805.47809591625
2032,257957.44713265597
2033,277291.8181095086
2034,160512.2855927652
2035,206263.24930269638
2036,199036.3338584084
2037,199922.29717489865
2038,319119.9564842374
2039,211547.05159036507
2040,341520.24435977853
2041,239879.42169477616
2042,207571.30920496923
2043,169660.52699388997
2044,179350.10821562685
2045,231067.24477185376
2046,147801.3819548051
2047,142967.45425079856
2048,127131.43681198744
2049,142969.37785235775
2050,184576.11378288647
2051,114765.42998097381
2052,140161.07231294995
2053,145122.34334472375
2054,90922.02689937798
2055,147167.4566101392
2056,129087.32365215375
2057,131010.5416344931
2058,199367.69209974838
2059,142264.15091864107
2060,147129.107433369
2061,180005.35964423814
2062,139764.23185448663
2063,123010.52802276322
2064,138253.37633795937
2065,124133.94753508724
2066,184074.66404931617
2067,137285.23195337036
2068,154298.87385590223
2069,91222.38772118273
2070,121781.61443768725
2071,82818.76130104225
2072,138935.0498130069
2073,130187.56939081209
2074,186425.33824433872
2075,141360.8635451998
2076,120123.57233642622
2077,144089.75553370276
2078,134510.21795058472
2079,135690.37072178646
2080,128214.0222644087
2081,135502.7437399872
2082,138344.00636894503
2083,140120.58311385592
2084,121288.08032743722
2085,139378.8354560901
2086,139329.2454395343
2087,127314.94887332698
2088,111786.58327570745
2089,104968.35377493195
2090,134382.65864725623
2091,111047.61290635659
2092,114327.07356227975
2093,129008.93720280248
2094,150190.51552774952
2095,142732.40238951304
2096,102374.43128820257
2097,107575.75234292721
2098,135676.44551536837
2099,55045.44781746759
2100,109674.25262879003
2101,122043.77581411773
2102,152062.20722984217
2103,114356.04721567583
2104,139175.78512394516
2105,130140.6725842548
2106,79964.41395023854
2107,229706.66141565118
2108,127873.16493176071
2109,111852.32725019846
2110,119180.09799580745
2111,164203.97668426327
2112,140380.90325341444
2113,118008.61788782392
2114,124998.53252287715
2115,141907.25655524136
2116,113307.8169498208
2117,143895.15299569163
2118,127747.60294560967
2119,117252.4551294251
2120,115736.10317894114
2121,109910.71329914387
2122,102721.79838671134
2123,102287.66840665172
2124,192373.6424973781
2125,134954.3888972414
2126,156721.15852972356
2127,145692.29388868358
2128,134818.54468799976
2129,125190.67137321456
2130,145921.4806076105
2131,149709.85153629523
2132,124253.06975414368
2133,119798.22446020694
2134,123436.73924500225
2135,112923.2024787485
2136,99937.7975942665
2137,126842.3999113872
2138,132991.6077243231
2139,148286.02681544976
2140,132415.90224298649
2141,135376.82112942357
2142,140919.16152985473
2143,141274.21789841834
2144,124906.42247598401
2145,130755.77669046712
2146,148120.7574802185
2147,147239.21144149848
2148,123812.68558827692
2149,128870.83346991477
2150,229204.66935293993
2151,154177.57703582075
2152,154880.4210259239
2153,146214.20583775436
2154,122363.33629349963
2155,142264.58917374333
2156,203706.78604004005
2157,223527.58842255853
2158,237728.65461755282
2159,219379.01849386157
2160,175377.00075312064
2161,259722.72000015588
2162,384600.85004939523
2163,333400.38229113223
2164,234385.61973209734
2165,174574.03673652184
2166,136871.63593310714
2167,197439.21110767568
2168,193454.47974197942
2169,188901.90930982595
2170,213183.78720216843
2171,138031.2331345688
2172,139858.3132550895
2173,153799.19495555025
2174,247990.30345779491
2175,300657.613580627
2176,290625.1545642923
2177,255821.85291288857
2178,222441.88035744845
2179,139087.41082311934
2180,177102.34307295136
2181,200450.15680321903
2182,222838.83761941027
2183,196084.0713529303
2184,139919.28474142688
2185,127496.11971704887
2186,148801.7085385354
2187,146292.42741232
2188,156669.94057423976
2189,171240.5720104289
2190,92744.40725015594
2191,95094.82671207801
2192,88189.8926824207
2193,121588.04266392949
2194,116526.20511494449
2195,109399.54726718707
2196,108950.43897683959
2197,108559.49715946795
2198,173399.91911124164
2199,164097.5438963994
2200,133417.5332294435
2201,136518.8741215034
2202,194314.46812018924
2203,157573.94344798074
2204,156211.89949488538
2205,128207.85483445854
2206,138111.93258487416
2207,213685.68284540906
2208,221708.8536502946
2209,166462.3947381428
2210,128149.86038298241
2211,118397.12358939806
2212,121649.13100152393
2213,121375.87696364346
2214,134293.5472866807
2215,113424.04532551514
2216,144610.60059314067
2217,63491.17934092086
2218,96207.45189648565
2219,83571.57542111694
2220,90548.03290423536
2221,273920.53227068315
2222,219168.92190419574
2223,271948.30677730776
2224,206491.69884308495
2225,141948.31828293088
2226,146477.38305834925
2227,184350.0067534635
2228,253058.07556613605
2229,232007.16966731736
2230,149479.30932163668
2231,193741.6078928511
2232,188015.8338850297
2233,168678.83734377334
2234,234027.09322002178
2235,189635.34007617604
2236,291658.33493996336
2237,307654.1133367369
2238,192855.56030307908
2239,148802.41101428508
2240,161690.70033914887
2241,135559.25938860566
2242,131787.45166260932
2243,127316.49355072077
2244,93651.45781184403
2245,95221.68406271792
2246,150650.1759004795
2247,127101.15819074311
2248,128715.02564382866
2249,128017.11336268143
2250,129890.92071047422
2251,147485.23360231862
2252,175019.10069300196
2253,158929.21530092228
2254,178891.9850291746
2255,180648.07152287383
2256,185118.46732151348
2257,197105.2716111427
2258,184369.03741742414
2259,177566.88166534758
2260,156842.38845220854
2261,198835.76903295852
2262,209342.624229496
2263,306612.5820821285
2264,419545.65293632704
2265,159051.71530601283
2266,284608.56646843
2267,350743.3363880506
2268,389383.6918016535
2269,162163.24015960644
2270,178716.58835856448
2271,224111.30218023018
2272,207791.36114628677
2273,161702.63988793414
2274,163862.81780296628
2275,165450.82036627646
2276,180740.21055352458
2277,173980.43341482856
2278,142519.7733604975
2279,127481.75433858197
2280,118186.933581362
2281,168692.7289359477
2282,171020.332914678
2283,125389.55147057264
2284,131259.2229402597
2285,164930.40786894478
2286,127633.50273044003
2287,339786.3569325361
2288,287523.0855527679
2289,359270.56701291824
2290,416171.2085006175
2291,313909.9646249627
2292,405245.1399748478
2293,416827.3969001719
2294,395749.6181453702
2295,439317.19988344476
2296,331633.1956803082
2297,277003.50527421
2298,331028.0337464772
2299,342994.2635318423
2300,309034.63235135784
2301,239185.41041369777
2302,223534.34789121393
2303,279840.4417371092
2304,254049.22953718898
2305,171830.27964497937
2306,169905.5152480264
2307,171121.5972825568
2308,250620.4058845963
2309,280802.150932655
2310,222248.01418444206
2311,190744.61825670724
2312,180781.82861213316
2313,177730.47144490542
2314,177300.86511938198
2315,178427.85027261815
2316,186432.7746816024
2317,171979.77700399325
2318,179721.035624143
2319,185026.9620118643
2320,191602.38445021096
2321,226128.88392140213
2322,190234.40088327785
2323,180986.76548754994
2324,174002.94709040364
2325,227368.89702030623
2326,174270.9313065575
2327,218899.9645648544
2328,221623.54211021302
2329,181679.31895509834
2330,180305.06538396588
2331,335165.4050607977
2332,366521.5733458583
2333,312809.3949351311
2334,253259.8571222569
2335,274223.35429376486
2336,302692.05104195676
2337,203614.67708163866
2338,264498.73043664225
2339,251546.5799645747
2340,387561.78749895864
2341,228472.92465332162
2342,251982.81295372013
2343,214845.594944111
2344,229311.30134883052
2345,248525.10305777652
2346,226021.65263321702
2347,199844.6260224339
2348,233961.10047596664
2349,160616.70884764995
2350,243832.44812800194
2351,270666.07298900804
2352,273099.7388456455
2353,208709.50729467554
2354,157355.7037489298
2355,175924.229136017
2356,150745.04568693848
2357,205416.47787987438
2358,188991.16669024774
2359,146176.57522522833
2360,126606.42760137042
2361,135218.13363772273
2362,272870.49941197154
2363,137996.00318480848
2364,147359.31353127546
2365,219340.66494009708
2366,200956.48304022182
2367,262065.08998090046
2368,195304.58360787525
2369,263597.6345081597
2370,167166.24743482296
2371,169254.80793346127
2372,182588.63837629437
2373,268710.56236820493
2374,301882.57770788413
2375,248428.11662430404
2376,262223.325016937
2377,340568.0471664423
2378,145580.0037660391
2379,180789.04234994098
2380,139725.92848966227
2381,160481.73447003955
2382,185483.04781239174
2383,221797.3577704402
2384,238684.44915128342
2385,149209.57864675584
2386,142506.9564664245
2387,130293.08407028907
2388,98005.67437159547
2389,128108.32326636404
2390,135666.0251377102
2391,129547.87101390753
2392,125913.61205570247
2393,177025.44339136666
2394,143854.50533558681
2395,176875.72445475828
2396,157161.24433154432
2397,185800.1038632734
2398,121161.51276892817
2399,64032.23013241309
2400,62416.73446817798
2401,120251.56669124404
2402,140484.60401051922
2403,143084.91175042847
2404,134521.42688291133
2405,156665.484597057
2406,135230.00978000145
2407,130184.09471171543
2408,136291.3923181003
2409,140745.55975713226
2410,167824.79860873896
2411,126646.5160492569
2412,146734.00534606093
2413,142643.57600674953
2414,130940.10174326338
2415,141614.36283772305
2416,129652.64585404655
2417,135745.7405551517
2418,125434.16376585141
2419,130737.38459234714
2420,124124.67823577154
2421,130603.04437190882
2422,128879.41154439573
2423,115372.3756255402
2424,152150.06033271344
2425,164450.99357305557
2426,121168.1632918556
2427,136433.33159580443
2428,173445.61844314763
2429,125997.31020787863
2430,136496.49714159616
2431,125197.13105543754
2432,136271.77893661198
2433,142354.908550597
2434,144633.8779126859
2435,144183.26243852932
2436,114927.90999030047
2437,124765.67873930202
2438,125682.3458027467
2439,113969.60512426053
2440,123638.01460361203
2441,109791.1008377143
2442,107777.29904998081
2443,117567.5274343462
2444,118533.70631517754
2445,93489.80869784024
2446,117365.0321580546
2447,195678.85379211168
2448,144421.8196264277
2449,115024.67257870904
2450,138619.72827327607
2451,116759.78058697192
2452,209052.53575554225
2453,96754.9001820399
2454,110905.60363286993
2455,111795.19062645629
2456,132841.11360925782
2457,121801.4664596947
2458,126017.80742705474
2459,114372.60403890979
2460,137336.29412476494
2461,122594.94137411173
2462,131722.5221148912
2463,118132.65240034746
2464,157681.98715330198
2465,134861.82964374247
2466,124166.86974993606
2467,159873.53945998655
2468,113059.00922781664
2469,110501.3742666708
2470,169279.13796987693
2471,204344.18386692938
2472,155605.23105550362
2473,108582.40997042369
2474,104531.3700065732
2475,236188.67863451224
2476,115516.10662311496
2477,129986.96711696629
2478,151854.44713149883
2479,122056.16330705478
2480,136366.59801687644
2481,139445.27830483502
2482,124294.75587789465
2483,125891.4925930707
2484,127459.56247562217
2485,127802.062492152
2486,151875.02222305958
2487,165019.39874487685
2488,161916.78041207316
2489,143389.83547428416
2490,149204.99579310848
2491,91079.56738000514
2492,177635.02320783635
2493,131439.06036593983
2494,152533.00536115136
2495,108301.23947655098
2496,204689.1620176768
2497,160454.48107042673
2498,121133.5176979505
2499,95553.59047657013
2500,133382.27917086106
2501,141004.83434697884
2502,140185.37911117278
2503,106392.31446078885
2504,195651.9610913593
2505,217119.55991574904
2506,282726.71338803857
2507,342094.2904278537
2508,282518.8936502057
2509,224162.46381441253
2510,248804.6966427117
2511,187937.8940075317
2512,205338.54292373286
2513,212860.16111087616
2514,215215.7869168001
2515,143203.45522668705
2516,155723.50073892606
2517,136759.4212612955
2518,152680.70575475445
2519,221165.1481543509
2520,205833.96133241954
2521,192255.03860843173
2522,219141.81715596086
2523,129318.18005704916
2524,135141.54564074002
2525,133295.83857505667
2526,136927.87080808342
2527,133146.2679860914
2528,128052.77148767363
2529,125315.62607414
2530,99075.48338798757
2531,229677.70977550623
2532,224673.23233953243
2533,199435.04925064396
2534,252960.8071130712
2535,326256.9641185895
2536,239311.03259881475
2537,227321.71015457448
2538,185456.46625847535
2539,186678.22956070642
2540,173271.72504052566
2541,183427.68536050012
2542,152596.58095580537
2543,130005.18133063278
2544,125852.66232983416
2545,131079.41249192948
2546,153634.873914799
2547,137325.8283148303
2548,144192.53181355962
2549,145314.70157636286
2550,481305.91017938824
2551,137291.92161780587
2552,126677.31832980138
2553,95261.12272509256
2554,129581.67641492715
2555,122657.21332849919
2556,97572.27325195086
2557,108727.92534796453
2558,157289.89676150834
2559,135388.08339169074
2560,128787.94910969248
2561,149772.93324877665
2562,143504.34350582727
2563,145320.92119455495
2564,164472.54418065806
2565,124619.17871754672
2566,120306.45979278466
2567,123025.10300002128
2568,181262.1480175106
2569,177854.7155725386
2570,129177.03718040479
2571,151479.9246292289
2572,188871.69076971317
2573,233414.12129735242
2574,288383.7226908223
2575,125546.1288354265
2576,135308.24829153717
2577,136398.61243003776
2578,106741.65206663123
2579,73802.42712463679
2580,129480.88466218021
2581,119008.35715778757
2582,112625.95012366763
2583,268444.13313115813
2584,153214.00721082347
2585,159464.42227820732
2586,206132.63869269664
2587,201099.99129885755
2588,166754.69455334684
2589,138336.20204531227
2590,212450.45336856594
2591,184378.45677497826
2592,236889.53441959008
2593,262558.0023914937
2594,184774.70491177548
2595,214837.11136384378
2596,301597.67104855593
2597,182854.36509405277
2598,261438.43794110548
2599,352077.06467684475
2600,122939.32627057056
2601,140180.17292749908
2602,93805.63580226911
2603,95974.16412537792
2604,94679.0125312176
2605,95664.80072851054
2606,132291.25880801858
2607,167581.16577096542
2608,165143.0359867144
2609,143759.92880440268
2610,122407.31881465981
2611,136710.04799277204
2612,148816.36318107968
2613,129759.52076967186
2614,128707.4243423611
2615,153870.93824246668
2616,140619.36099980323
2617,155102.41329143365
2618,183596.36480181533
2619,240161.28656659674
2620,176880.44169574667
2621,183806.80737143228
2622,183649.7339281941
2623,280197.4905826837
2624,280916.5139492224
2625,354354.8804517692
2626,163725.12831234527
2627,195023.812865438
2628,381460.67718669353
2629,449112.05543837213
2630,351205.8913506912
2631,449987.4716607527
2632,372472.90461614396
2633,314889.89731719985
2634,373371.3265971057
2635,143172.9131316574
2636,207008.5701077067
2637,171265.22753736764
2638,248885.367961919
2639,175027.7164177741
2640,151641.92351085847
2641,110298.99638599937
2642,182906.5125477951
2643,127966.97546167625
2644,124186.71669708635
2645,125130.1486382526
2646,123101.52121287891
2647,127658.56108788769
2648,142427.93409364758
2649,135637.1225274162
2650,164063.3202881601
2651,155625.4795552935
2652,396264.41512594227
2653,265779.3930613622
2654,259609.7707717517
2655,348583.3455905995
2656,337436.7507905002
2657,352092.84409941273
2658,296908.2027125889
2659,301544.69714541873
2660,335212.68240647926
2661,339908.3423380555
2662,327116.68111270067
2663,262195.9528297891
2664,278796.98344844906
2665,309773.00989071757
2666,305715.2789314162
2667,174270.27111434282
2668,188291.74089396166
2669,174247.77643284574
2670,299395.4699864909
2671,187616.25991526217
2672,186891.10456816343
2673,191071.86444862725
2674,188840.75071230222
2675,176250.41999039118
2676,189864.2699890716
2677,186190.15707641927
2678,256334.52663278562
2679,261660.6607225522
2680,278661.0209603962
2681,358975.5971312015
2682,308350.10871122393
2683,447704.8522896172
2684,302139.4184918549
2685,317150.1586908642
2686,272938.3337496076
2687,292797.9998442172
2688,261683.60957265712
2689,222498.2297863801
2690,408974.1014024115
2691,185247.42116121575
2692,158988.13240396226
2693,204127.82506171375
2694,160207.96544296417
2695,192154.79829563192
2696,188745.19194349388
2697,185869.6481685359
2698,183470.7105294429
2699,173308.76684518665
2700,163824.22969388065
2701,154219.1656385624
2702,130212.78060654548
2703,141036.60086457836
2704,132966.70294319076
2705,130270.61864250366
2706,125428.0470828065
2707,126814.46536972212
2708,140653.13406605882
2709,120847.0478456417
2710,126866.92653689809
2711,287396.81230827246
2712,308080.45679976436
2713,175412.11155718516
2714,156923.0964197923
2715,168532.54311935115
2716,167906.40354234862
2717,184074.6256972399
2718,253972.4787835075
2719,152172.90511590205
2720,185236.08437176683
2721,139784.47546877217
2722,148760.4571805823
2723,138888.91649743757
2724,126194.27828227941
2725,138902.525375276
2726,145596.74179751714
2727,167717.55532358398
2728,163783.11818772095
2729,143766.1746382127
2730,148323.1507633976
2731,125507.44462561923
2732,126485.67453300889
2733,147574.26586152942
2734,149674.88655294146
